,Vendor,Model,Current_Price,Old_price,Time,Date
1091,Ippon,Back Power Pro II 800,7190,,11.08.2022,11:56:04
1092,Ippon,Back Office 1000,7190,,11.08.2022,11:56:04
1093,PowerCom,Infinity INF-1100,10690,13490,11.08.2022,11:56:04
1094,PowerCom,Imperial IMP-2000AP,15050,14679,11.08.2022,11:56:04
1095,PowerCom,Imperial IMP-825AP,7020,6899,11.08.2022,11:56:04
1096,PowerCom,Imperial IMD-2000AP,15290,16490,11.08.2022,11:56:04
1097,PowerCom,Macan MRT-3000SE,48000,47329,11.08.2022,11:56:04
1098,PowerCom,RPT-800AP EURO USB,3970,,11.08.2022,11:56:04
1099,PowerCom,Imperial IMP-1025AP,9230,8939,11.08.2022,11:56:04
1100,PowerCom,King Pro RM KIN-1000AP,17370,17110,11.08.2022,11:56:04
1101,PowerCom,Imperial IMD-1025AP,9840,,11.08.2022,11:56:04
1102,Ippon,Back Power Pro II 700,6990,,11.08.2022,11:56:04
1103,PowerCom,Smart King Pro+ SPR-1500 LCD,19040,20410,11.08.2022,11:56:04
1104,PowerCom,King Pro RM KIN-1200AP LCD,20400,19779,11.08.2022,11:56:04
1105,PowerCom,Spider SPD-750U LCD,6330,6089,11.08.2022,11:56:04
1106,Ippon,Smart Winner II 2000E,36990,,11.08.2022,11:56:04
1107,PowerCom,Spider SPD-900U LCD,8550,8249,11.08.2022,11:56:04
1108,PowerCom,Infinity INF-500,8270,,11.08.2022,11:56:04
1109,PowerCom,King Pro RM KIN-3000AP LCD,38910,38580,11.08.2022,11:56:04
1110,PowerCom,Imperial IMD-825AP,7320,,11.08.2022,11:56:04
1111,PowerCom,Imperial IMP-3000AP,20790,20539,11.08.2022,11:56:04
1112,PowerCom,King Pro RM KIN-600AP RM,13290,,11.08.2022,11:56:04
1113,PowerCom,Macan MRT-1500SE,31670,30769,11.08.2022,11:56:04
1114,PowerCom,Spider SPD-1100U LCD USB,8160,,11.08.2022,11:56:04
1115,PowerCom,Macan MAC-1500,27290,,11.08.2022,11:56:04
1116,HIPER,Office-600,4170,,11.08.2022,11:56:04
1117,PowerCom,Imperial IMP-625AP,5840,,11.08.2022,11:56:04
1118,Eaton,5P 1550I,44170,42950,11.08.2022,11:56:04
1119,PowerCom,Spider SPD-750U LCD USB,6330,6239,11.08.2022,11:56:04
1120,Eaton,9SX 1500I,55520,53639,11.08.2022,11:56:04
1121,Eaton,9SX 1000i,42030,40619,11.08.2022,11:56:04
1122,PowerCom,Spider SPD-550U LCD,5630,5549,11.08.2022,11:56:04
1123,HIPER,Office-400,4850,4689,11.08.2022,11:56:04
1124,PowerCom,Imperial IMD-1500AP,15370,14949,11.08.2022,11:56:04
1125,Ippon,Innova RT II 2000,59990,,11.08.2022,11:56:04
1126,PowerCom,Sentinel SNT-1500,32620,34590,11.08.2022,11:56:04
1127,PowerCom,Smart King RT SRT-1000A LCD,21790,,11.08.2022,11:56:04
1128,Ippon,Innova RT 1500 Euro,47580,44590,11.08.2022,11:56:04
1129,PowerCom,Smart King RT SRT-1500A LCD,25300,26640,11.08.2022,11:56:04
1130,PowerCom,Smart King RT SRT-2000A LCD,34000,35990,11.08.2022,11:56:04
1131,PowerCom,Smart King Pro+ SPR-2000 LCD,25530,27290,11.08.2022,11:56:04
1132,PowerCom,Imperial IMD-625AP,6280,6179,11.08.2022,11:56:04
1133,PowerCom,Imperial IMP-1200AP,11730,11389,11.08.2022,11:56:04
1134,PowerCom,SPT-500-II,7590,9550,11.08.2022,11:56:04
1135,PowerCom,Sentinel SNT-1000,30220,,11.08.2022,11:56:04
1136,Ippon,Innova RT 1500,43990,,11.08.2022,11:56:04
1137,Eaton,9SX 700i,28470,,11.08.2022,11:56:04
1138,PowerCom,Spider SPD-550U LCD USB,5490,5409,11.08.2022,11:56:04
1139,PowerCom,Macan MRT-1000SE,26160,,11.08.2022,11:56:04
1140,PowerCom,Imperial IMD-525AP,5680,,11.08.2022,11:56:04
1141,PowerCom,Macan MRT-2000SE,39600,,11.08.2022,11:56:04
1142,Eaton,5E 500VA,6080,5809,11.08.2022,11:56:04
1143,PowerCom,Smart King Pro+ SPT-700,8500,9350,11.08.2022,11:56:04
1144,Ippon,Innova RT II 10000,245990,,11.08.2022,11:56:04
1145,Ippon,Innova RT 20K Tower 3/1,445090,,11.08.2022,11:56:04
1146,Eaton,5SC 1500i Rack2U,68640,67759,11.08.2022,11:56:04
1147,Ippon,Innova RT II 1000,35990,,11.08.2022,11:56:04
1148,Ippon,Smart Winner II 1150 1U,27190,,11.08.2022,11:56:04
1149,PowerCom,Smart King Pro+ SPR-3000 LCD,36320,44990,11.08.2022,11:56:04
1150,Tripp Lite,SmartOnline SU6000RT4UHVG,187680,,11.08.2022,11:56:04
1151,Tripp Lite,AVRX750UD,8410,8059,11.08.2022,11:56:04
1152,Ippon,Smart Winner II 1550 1U,37790,,11.08.2022,11:56:04
1153,PowerCom,Macan MRT-10K,60890,,11.08.2022,11:56:04
1154,PowerCom,Imperial IMP-525AP,4490,4440,11.08.2022,11:56:04
1155,Tripp Lite,SmartPro SMX1000RT2U,30370,29600,11.08.2022,11:56:04
1156,Eaton,9SX 3000i Rack2U,127030,123019,11.08.2022,11:56:04
1157,Tripp Lite,SmartPro SMX1500LCDT,15790,21920,11.08.2022,11:56:04
1158,Ippon,Innova RT 2000,55990,,11.08.2022,11:56:04
1159,Ippon,Innova RT 33 20K Tower,392960,,11.08.2022,11:56:04
1160,PowerCom,Sentinel SNT-2000,45980,,11.08.2022,11:56:04
1161,Ippon,Innova G2 Euro 3000,49990,,11.08.2022,11:56:04
1162,Ippon,Back Basic 1500 Euro,10490,,11.08.2022,11:56:04
1163,Ippon,Innova G2 Euro 1000,29590,,11.08.2022,11:56:04
1164,Ippon,Innova G2 3000,39990,,11.08.2022,11:56:04
1165,APC,Back-UPS BE850G2-RS,11990,11530,11.08.2022,11:56:04
1166,Ippon,Back Basic 1050S Euro,5690,,11.08.2022,11:56:04
1167,Ippon,Innova RT 1000,31990,,11.08.2022,11:56:04
1168,APC,Back-UPS BX500CI,6620,6399,11.08.2022,11:56:04
1169,Ippon,Back Comfo Pro II 1050,11290,,11.08.2022,11:56:04
1170,Ippon,Smart Winner II 3000,48390,,11.08.2022,11:56:04
1171,APC,Smart-UPS SC SC620I,25070,23999,11.08.2022,11:56:04
1172,APC,Easy-UPS SMV750CAI,30490,28439,11.08.2022,11:56:04
1173,APC,Smart-UPS SC SC420I,15430,16790,11.08.2022,11:56:04
1174,APC,Easy-UPS BVX700LI,4190,,11.08.2022,11:56:04
1175,PowerCom,Smart King Pro+ SPT-1000-II LCD,14100,13739,11.08.2022,11:56:04
1176,Eaton,5E 650VA,7060,7590,11.08.2022,11:56:04
1177,APC,Back-UPS Pro BR1300MI,29690,28359,11.08.2022,11:56:04
1178,APC,Smart-UPS SMT1500RMI1U,92460,89259,11.08.2022,11:56:04
1179,APC,Smart-UPS C SMC3000I,126020,121439,11.08.2022,11:56:04
1180,APC,Back-UPS Pro BR1200G-RS,31790,30249,11.08.2022,11:56:04
1181,APC,Smart-UPS SMT3000RMI2U,193250,186819,11.08.2022,11:56:04
1182,APC,Smart-UPS SMT1000RMI2U,55870,68590,11.08.2022,11:56:04
1183,PowerCom,Online ONL-M-20PM,98450,96930,11.08.2022,11:56:04
1184,Ippon,Innova RT II 1500,47990,,11.08.2022,11:56:04
1185,Tripp Lite,Omni OMNIVSX850D,8610,8399,11.08.2022,11:56:04
1186,APC,Easy-UPS SRV2KI,47620,59460,11.08.2022,11:56:04
1187,PowerCom,Smart King Pro+ SPT-3000-II LCD,29910,29109,11.08.2022,11:56:04
1188,APC,Smart-UPS SRT SRTL1000RMXLI,185140,182120,11.08.2022,11:56:04
1189,APC,Smart-UPS C SMC1000I-2URS,63580,60319,11.08.2022,11:56:04
1190,PowerCom,Vanguard RM VRT-10K,125270,123330,11.08.2022,11:56:04
1191,Tripp Lite,SmartPro SMX5000XLRT3U,126100,124469,11.08.2022,11:56:04
1192,Tripp Lite,SmartOnline SUINT1500LCD2U,50630,65500,11.08.2022,11:56:04
1193,PowerCom,Smart King Pro+ SPR-700,14050,,11.08.2022,11:56:04
1194,Ippon,Innova G2 Euro 1000L,23090,,11.08.2022,11:56:04
1195,APC,Easy-UPS BVX1200LI-GR(восстановленный),6630,,11.08.2022,11:56:04
1196,APC,Back-UPS BE850G2-RS(восстановленный),7790,,11.08.2022,11:56:04
1197,PowerCom,Smart King Pro+ SPT-1000-II LCD(восстановленный),9160,,11.08.2022,11:56:04
1198,PowerCom,Raptor RPT-600A EURO(восстановленный),1920,2960,11.08.2022,11:56:04
1199,PowerCom,RPT-800AP EURO USB(восстановленный),2580,3970,11.08.2022,11:56:04
1200,APC,Back-UPS BC650-RSX761(восстановленный),3836,,11.08.2022,11:56:04
1201,APC,Smart-UPS SMT750RMI2U(плохая упаковка),46890,,11.08.2022,11:56:04
1202,"ИБП IPPON Back Basic 850,  850ВA [403406](плохая упаковка)",None,2960,3290,11.08.2022,11:56:04
1203,Ippon,Back Basic 850 Euro(плохая упаковка),2960,3590,11.08.2022,11:56:04
1204,Eaton,5PXGen2 1000i RT2U G2(плохая упаковка),46630,49090,11.08.2022,11:56:04
1205,PowerCom,Raptor RPT-600AP SE2(плохая упаковка),1880,2090,11.08.2022,11:56:04
1206,Ippon,Smart Power Pro II Euro 1600,,,11.08.2022,11:56:04
1207,Ippon,Smart Power Pro II Euro 2200,,,11.08.2022,11:56:04
1208,Ippon,Innova G2 2000,,,11.08.2022,11:56:04
1209,Ippon,Back Power Pro II 500,,,11.08.2022,11:56:04
1210,Ippon,Smart Power Pro II 1200,,,11.08.2022,11:56:04
1211,APC,Back-UPS BE400-RS,,,11.08.2022,11:56:04
1212,Ippon,Back Comfo Pro II 850,,,11.08.2022,11:56:04
1213,APC,Easy-UPS BV500I-GR,,,11.08.2022,11:56:04
1214,APC,Back-UPS Pro BR900G-RS,,,11.08.2022,11:56:04
1215,APC,Back-UPS BE650G2-RS,,,11.08.2022,11:56:04
1216,Ippon,Innova RT II 6000,,,11.08.2022,11:56:04
1217,APC,Smart-UPS SMT1500I,,,11.08.2022,11:56:04
1218,APC,Back-UPS BK350EI,,,11.08.2022,11:56:04
1219,PowerCom,Smart King Pro+ SPT-1500-II LCD,,,11.08.2022,11:56:04
1220,APC,Easy-UPS BVX700LI-GR,,,11.08.2022,11:56:04
1221,PowerCom,Macan MAC-3000,,,11.08.2022,11:56:04
1222,PowerCom,Macan MAC-1000,,,11.08.2022,11:56:04
1223,Ippon,Smart Winner II 1500,,,11.08.2022,11:56:04
1224,APC,Easy-UPS BVX2200LI-GR,,,11.08.2022,11:56:04
1225,APC,Easy-UPS BVX2200LI,,,11.08.2022,11:56:04
1226,APC,Easy-UPS BVX900LI-GR,,,11.08.2022,11:56:04
1227,HIPER,APX-600,,,11.08.2022,11:56:04
1228,APC,Smart-UPS C SMC2000I-2U,,,11.08.2022,11:56:04
1229,APC,Smart-UPS C SMC1000I-2U,,,11.08.2022,11:56:04
1230,PowerCom,Smart King RT SRT-3000A LCD,,,11.08.2022,11:56:04
1231,Name,None,Current_Price,Old_price,Time,Date
1232,ИБП SunWind SW850,None,2750,2669,11.08.2022,11:57:26
1233,Ippon,Back Basic 650S Euro,3050,,11.08.2022,11:57:26
1234,Ippon,Back Basic 650 Euro,2790,,11.08.2022,11:57:26
1235,Ippon,Back Basic 850 Euro,3590,,11.08.2022,11:57:26
1236,Ippon,Back Basic 650,2490,,11.08.2022,11:57:26
1237,ИБП SunWind SW650,None,2250,2209,11.08.2022,11:57:26
1238,PowerCom,Raptor RPT-600A EURO,2960,2889,11.08.2022,11:57:26
1239,ИБП SunWind SW1200 LCD,None,5700,5539,11.08.2022,11:57:26
1240,Ippon,Back Basic 850S Euro,3790,3660,11.08.2022,11:57:26
1241,PowerCom,Raptor RPT-800A EURO,3090,,11.08.2022,11:57:26
1242,Ippon,Back Basic 2200 Euro,11190,,11.08.2022,11:57:26
1243,PowerCom,Raptor RPT-1000A EURO,4090,,11.08.2022,11:57:26
1244,Ippon,Back Basic 1050 Euro,5190,,11.08.2022,11:57:26
1245,PowerCom,WOW 300,2560,,11.08.2022,11:57:26
1246,ИБП SunWind SW450,None,2070,2019,11.08.2022,11:57:26
1247,Ippon,Back Comfo Pro II 650,6490,,11.08.2022,11:57:26
1248,Ippon,Back Basic 850,3290,,11.08.2022,11:57:26
1249,PowerCom,Spider SPD-1000N,5290,,11.08.2022,11:57:26
1250,PowerCom,Raptor RPT-600A,2750,2689,11.08.2022,11:57:26
1251,ИБП SunWind SW1050,None,5440,5330,11.08.2022,11:57:26
1252,PowerCom,Spider SPD-450N,3490,4550,11.08.2022,11:57:26
1253,Ippon,Back Verso 600,4290,,11.08.2022,11:57:26
1254,PowerCom,Raptor RPT-2000AP LCD,11120,10889,11.08.2022,11:57:26
1255,Ippon,Back Verso 800,5390,,11.08.2022,11:57:26
1256,Ippon,Back Basic 1050,5090,,11.08.2022,11:57:26
1257,PowerCom,Raptor RPT-1000A,4500,4439,11.08.2022,11:57:26
1258,PowerCom,Raptor RPT-600AP,2770,2719,11.08.2022,11:57:26
1259,PowerCom,Raptor RPT-1500AP,8040,,11.08.2022,11:57:26
1260,PowerCom,Raptor RPT-1000AP,4140,,11.08.2022,11:57:26
1261,Ippon,Back Power Pro II Euro 650,5390,,11.08.2022,11:57:26
1262,PowerCom,Raptor RPT-800AP,3510,,11.08.2022,11:57:26
1263,PowerCom,RPT-1000AP EURO USB,5410,7690,11.08.2022,11:57:26
1264,Ippon,Innova G2 Euro 2000,38390,,11.08.2022,11:57:26
1265,PowerCom,Spider SPD-1100U LCD,8420,8259,11.08.2022,11:57:26
1266,PowerCom,Raptor RPT-1500AP LCD,9190,9160,11.08.2022,11:57:26
1267,PowerCom,Raptor RPT-800A,3080,3580,11.08.2022,11:57:26
1268,PowerCom,WOW 700U,4440,,11.08.2022,11:57:26
1269,PowerCom,Raptor RPT-1025AP LCD,7920,7799,11.08.2022,11:57:26
1270,PowerCom,Raptor RPT-2000AP,10170,10019,11.08.2022,11:57:26
1271,PowerCom,Spider SPD-650N,4180,,11.08.2022,11:57:26
1272,PowerCom,WOW 1000U,6480,8820,11.08.2022,11:57:26
1273,Ippon,Smart Power Pro II Euro 1200,11590,,11.08.2022,11:57:26
1274,Ippon,Innova G2 1000,20390,,11.08.2022,11:57:26
1275,PowerCom,Imperial IMP-1500AP,12070,11879,11.08.2022,11:57:26
1276,PowerCom,Spider SPD-850N,5240,5129,11.08.2022,11:57:26
1277,Ippon,Back Basic 1500,10490,,11.08.2022,11:57:26
1278,Ippon,Back Verso 400,3990,,11.08.2022,11:57:26
1279,Ippon,Smart Winner II 1500 Euro,32490,,11.08.2022,11:57:26
1280,PowerCom,WOW 500U,4350,4299,11.08.2022,11:57:26
1281,HIPER,Office-800,5130,5039,11.08.2022,11:57:26
1282,Ippon,Back Office 400,2890,,11.08.2022,11:57:26
1283,PowerCom,Raptor RPT-600AP SE2,2090,,11.08.2022,11:57:26
1284,Ippon,Back Office 600,3590,,11.08.2022,11:57:26
1285,PowerCom,Smart King Pro+ SPT-2000-II LCD,18060,17599,11.08.2022,11:57:26
1286,Ippon,Back Power Pro II 600,5790,,11.08.2022,11:57:26
1287,PowerCom,WOW 850U,5590,,11.08.2022,11:57:26
1288,PowerCom,Infinity INF-800,9740,,11.08.2022,11:57:26
1289,PowerCom,Infinity INF-1500,13640,13369,11.08.2022,11:57:26
1290,PowerCom,Raptor RPT-1025AP,7090,7680,11.08.2022,11:57:26
1291,PowerCom,Spider SPD-900U LCD USB,7370,7219,11.08.2022,11:57:26
1292,PowerCom,Imperial IMD-1200AP,11290,,11.08.2022,11:57:26
1293,PowerCom,Macan MAC-2000,30790,,11.08.2022,11:57:26
1294,Ippon,Smart Winner II 1000,23390,,11.08.2022,11:57:26
1295,Ippon,Back Power Pro II 800,7190,,11.08.2022,11:57:26
1296,Ippon,Back Office 1000,7190,,11.08.2022,11:57:26
1297,PowerCom,Infinity INF-1100,10690,13490,11.08.2022,11:57:26
1298,PowerCom,Imperial IMP-2000AP,15050,14679,11.08.2022,11:57:26
1299,PowerCom,Imperial IMP-825AP,7020,6899,11.08.2022,11:57:26
1300,PowerCom,Imperial IMD-2000AP,15290,16490,11.08.2022,11:57:26
1301,PowerCom,Macan MRT-3000SE,48000,47329,11.08.2022,11:57:26
1302,PowerCom,RPT-800AP EURO USB,3970,,11.08.2022,11:57:26
1303,PowerCom,Imperial IMP-1025AP,9230,8939,11.08.2022,11:57:26
1304,PowerCom,King Pro RM KIN-1000AP,17370,17110,11.08.2022,11:57:26
1305,PowerCom,Imperial IMD-1025AP,9840,,11.08.2022,11:57:26
1306,Ippon,Back Power Pro II 700,6990,,11.08.2022,11:57:26
1307,PowerCom,Smart King Pro+ SPR-1500 LCD,19040,20410,11.08.2022,11:57:26
1308,PowerCom,King Pro RM KIN-1200AP LCD,20400,19779,11.08.2022,11:57:26
1309,PowerCom,Spider SPD-750U LCD,6330,6089,11.08.2022,11:57:26
1310,Ippon,Smart Winner II 2000E,36990,,11.08.2022,11:57:26
1311,PowerCom,Spider SPD-900U LCD,8550,8249,11.08.2022,11:57:26
1312,PowerCom,Infinity INF-500,8270,,11.08.2022,11:57:26
1313,PowerCom,King Pro RM KIN-3000AP LCD,38910,38580,11.08.2022,11:57:26
1314,PowerCom,Imperial IMD-825AP,7320,,11.08.2022,11:57:26
1315,PowerCom,Imperial IMP-3000AP,20790,20539,11.08.2022,11:57:26
1316,PowerCom,King Pro RM KIN-600AP RM,13290,,11.08.2022,11:57:26
1317,PowerCom,Macan MRT-1500SE,31670,30769,11.08.2022,11:57:26
1318,PowerCom,Spider SPD-1100U LCD USB,8160,,11.08.2022,11:57:26
1319,PowerCom,Macan MAC-1500,27290,,11.08.2022,11:57:26
1320,HIPER,Office-600,4170,,11.08.2022,11:57:26
1321,PowerCom,Imperial IMP-625AP,5840,,11.08.2022,11:57:26
1322,Eaton,5P 1550I,44170,42950,11.08.2022,11:57:26
1323,PowerCom,Spider SPD-750U LCD USB,6330,6239,11.08.2022,11:57:26
1324,Eaton,9SX 1500I,55520,53639,11.08.2022,11:57:26
1325,Eaton,9SX 1000i,42030,40619,11.08.2022,11:57:26
1326,PowerCom,Spider SPD-550U LCD,5630,5549,11.08.2022,11:57:26
1327,HIPER,Office-400,4850,4689,11.08.2022,11:57:26
1328,PowerCom,Imperial IMD-1500AP,15370,14949,11.08.2022,11:57:26
1329,Ippon,Innova RT II 2000,59990,,11.08.2022,11:57:26
1330,PowerCom,Sentinel SNT-1500,32620,34590,11.08.2022,11:57:26
1331,PowerCom,Smart King RT SRT-1000A LCD,21790,,11.08.2022,11:57:26
1332,Ippon,Innova RT 1500 Euro,47580,44590,11.08.2022,11:57:26
1333,PowerCom,Smart King RT SRT-1500A LCD,25300,26640,11.08.2022,11:57:26
1334,PowerCom,Smart King RT SRT-2000A LCD,34000,35990,11.08.2022,11:57:26
1335,PowerCom,Smart King Pro+ SPR-2000 LCD,25530,27290,11.08.2022,11:57:26
1336,PowerCom,Imperial IMD-625AP,6280,6179,11.08.2022,11:57:26
1337,PowerCom,Imperial IMP-1200AP,11730,11389,11.08.2022,11:57:26
1338,PowerCom,SPT-500-II,7590,9550,11.08.2022,11:57:26
1339,PowerCom,Sentinel SNT-1000,30220,,11.08.2022,11:57:26
1340,Ippon,Innova RT 1500,43990,,11.08.2022,11:57:26
1341,Eaton,9SX 700i,28470,,11.08.2022,11:57:26
1342,PowerCom,Spider SPD-550U LCD USB,5490,5409,11.08.2022,11:57:26
1343,PowerCom,Macan MRT-1000SE,26160,,11.08.2022,11:57:26
1344,PowerCom,Imperial IMD-525AP,5680,,11.08.2022,11:57:26
1345,PowerCom,Macan MRT-2000SE,39600,,11.08.2022,11:57:26
1346,Eaton,5E 500VA,6080,5809,11.08.2022,11:57:26
1347,PowerCom,Smart King Pro+ SPT-700,8500,9350,11.08.2022,11:57:26
1348,Ippon,Innova RT II 10000,245990,,11.08.2022,11:57:26
1349,Ippon,Innova RT 20K Tower 3/1,445090,,11.08.2022,11:57:26
1350,Eaton,5SC 1500i Rack2U,68640,67759,11.08.2022,11:57:26
1351,Ippon,Innova RT II 1000,35990,,11.08.2022,11:57:26
1352,Ippon,Smart Winner II 1150 1U,27190,,11.08.2022,11:57:26
1353,PowerCom,Smart King Pro+ SPR-3000 LCD,36320,44990,11.08.2022,11:57:26
1354,Tripp Lite,SmartOnline SU6000RT4UHVG,187680,,11.08.2022,11:57:26
1355,Tripp Lite,AVRX750UD,8410,8059,11.08.2022,11:57:26
1356,Ippon,Smart Winner II 1550 1U,37790,,11.08.2022,11:57:26
1357,PowerCom,Macan MRT-10K,60890,,11.08.2022,11:57:26
1358,PowerCom,Imperial IMP-525AP,4490,4440,11.08.2022,11:57:26
1359,Tripp Lite,SmartPro SMX1000RT2U,30370,29600,11.08.2022,11:57:26
1360,Eaton,9SX 3000i Rack2U,127030,123019,11.08.2022,11:57:26
1361,Tripp Lite,SmartPro SMX1500LCDT,15790,21920,11.08.2022,11:57:26
1362,Ippon,Innova RT 2000,55990,,11.08.2022,11:57:26
1363,Ippon,Innova RT 33 20K Tower,392960,,11.08.2022,11:57:26
1364,PowerCom,Sentinel SNT-2000,45980,,11.08.2022,11:57:26
1365,Ippon,Innova G2 Euro 3000,49990,,11.08.2022,11:57:26
1366,Ippon,Back Basic 1500 Euro,10490,,11.08.2022,11:57:26
1367,Ippon,Innova G2 Euro 1000,29590,,11.08.2022,11:57:26
1368,Ippon,Innova G2 3000,39990,,11.08.2022,11:57:26
1369,APC,Back-UPS BE850G2-RS,11990,11530,11.08.2022,11:57:26
1370,Ippon,Back Basic 1050S Euro,5690,,11.08.2022,11:57:26
1371,Ippon,Innova RT 1000,31990,,11.08.2022,11:57:26
1372,APC,Back-UPS BX500CI,6620,6399,11.08.2022,11:57:26
1373,Ippon,Back Comfo Pro II 1050,11290,,11.08.2022,11:57:26
1374,Ippon,Smart Winner II 3000,48390,,11.08.2022,11:57:26
1375,APC,Smart-UPS SC SC620I,25070,23999,11.08.2022,11:57:26
1376,APC,Easy-UPS SMV750CAI,30490,28439,11.08.2022,11:57:26
1377,APC,Smart-UPS SC SC420I,15430,16790,11.08.2022,11:57:26
1378,APC,Easy-UPS BVX700LI,4190,,11.08.2022,11:57:26
1379,PowerCom,Smart King Pro+ SPT-1000-II LCD,14100,13739,11.08.2022,11:57:26
1380,Eaton,5E 650VA,7060,7590,11.08.2022,11:57:26
1381,APC,Back-UPS Pro BR1300MI,29690,28359,11.08.2022,11:57:26
1382,APC,Smart-UPS SMT1500RMI1U,92460,89259,11.08.2022,11:57:26
1383,APC,Smart-UPS C SMC3000I,126020,121439,11.08.2022,11:57:26
1384,APC,Back-UPS Pro BR1200G-RS,31790,30249,11.08.2022,11:57:26
1385,APC,Smart-UPS SMT3000RMI2U,193250,186819,11.08.2022,11:57:26
1386,APC,Smart-UPS SMT1000RMI2U,55870,68590,11.08.2022,11:57:26
1387,PowerCom,Online ONL-M-20PM,98450,96930,11.08.2022,11:57:26
1388,Ippon,Innova RT II 1500,47990,,11.08.2022,11:57:26
1389,Tripp Lite,Omni OMNIVSX850D,8610,8399,11.08.2022,11:57:26
1390,APC,Easy-UPS SRV2KI,47620,59460,11.08.2022,11:57:26
1391,PowerCom,Smart King Pro+ SPT-3000-II LCD,29910,29109,11.08.2022,11:57:26
1392,APC,Smart-UPS SRT SRTL1000RMXLI,185140,182120,11.08.2022,11:57:26
1393,APC,Smart-UPS C SMC1000I-2URS,63580,60319,11.08.2022,11:57:26
1394,PowerCom,Vanguard RM VRT-10K,125270,123330,11.08.2022,11:57:26
1395,Tripp Lite,SmartPro SMX5000XLRT3U,126100,124469,11.08.2022,11:57:26
1396,Tripp Lite,SmartOnline SUINT1500LCD2U,50630,65500,11.08.2022,11:57:26
1397,PowerCom,Smart King Pro+ SPR-700,14050,,11.08.2022,11:57:26
1398,Ippon,Innova G2 Euro 1000L,23090,,11.08.2022,11:57:26
1399,APC,Easy-UPS BVX1200LI-GR(восстановленный),6630,,11.08.2022,11:57:26
1400,APC,Back-UPS BE850G2-RS(восстановленный),7790,,11.08.2022,11:57:26
1401,PowerCom,Smart King Pro+ SPT-1000-II LCD(восстановленный),9160,,11.08.2022,11:57:26
1402,PowerCom,Raptor RPT-600A EURO(восстановленный),1920,2960,11.08.2022,11:57:26
1403,PowerCom,RPT-800AP EURO USB(восстановленный),2580,3970,11.08.2022,11:57:26
1404,APC,Back-UPS BC650-RSX761(восстановленный),3836,,11.08.2022,11:57:26
1405,APC,Smart-UPS SMT750RMI2U(плохая упаковка),46890,,11.08.2022,11:57:26
1406,"ИБП IPPON Back Basic 850,  850ВA [403406](плохая упаковка)",None,2960,3290,11.08.2022,11:57:26
1407,Ippon,Back Basic 850 Euro(плохая упаковка),2960,3590,11.08.2022,11:57:26
1408,Eaton,5PXGen2 1000i RT2U G2(плохая упаковка),46630,49090,11.08.2022,11:57:26
1409,PowerCom,Raptor RPT-600AP SE2(плохая упаковка),1880,2090,11.08.2022,11:57:26
1410,Ippon,Smart Power Pro II Euro 1600,,,11.08.2022,11:57:26
1411,Ippon,Smart Power Pro II Euro 2200,,,11.08.2022,11:57:26
1412,Ippon,Innova G2 2000,,,11.08.2022,11:57:26
1413,Ippon,Back Power Pro II 500,,,11.08.2022,11:57:26
1414,Ippon,Smart Power Pro II 1200,,,11.08.2022,11:57:26
1415,APC,Back-UPS BE400-RS,,,11.08.2022,11:57:26
1416,Ippon,Back Comfo Pro II 850,,,11.08.2022,11:57:26
1417,APC,Easy-UPS BV500I-GR,,,11.08.2022,11:57:26
1418,APC,Back-UPS Pro BR900G-RS,,,11.08.2022,11:57:26
1419,APC,Back-UPS BE650G2-RS,,,11.08.2022,11:57:26
1420,Ippon,Innova RT II 6000,,,11.08.2022,11:57:26
1421,APC,Smart-UPS SMT1500I,,,11.08.2022,11:57:26
1422,APC,Back-UPS BK350EI,,,11.08.2022,11:57:26
1423,PowerCom,Smart King Pro+ SPT-1500-II LCD,,,11.08.2022,11:57:26
1424,APC,Easy-UPS BVX700LI-GR,,,11.08.2022,11:57:26
1425,PowerCom,Macan MAC-3000,,,11.08.2022,11:57:26
1426,PowerCom,Macan MAC-1000,,,11.08.2022,11:57:26
1427,Ippon,Smart Winner II 1500,,,11.08.2022,11:57:26
1428,APC,Easy-UPS BVX2200LI-GR,,,11.08.2022,11:57:26
1429,APC,Easy-UPS BVX2200LI,,,11.08.2022,11:57:26
1430,APC,Easy-UPS BVX900LI-GR,,,11.08.2022,11:57:26
1431,HIPER,APX-600,,,11.08.2022,11:57:26
1432,APC,Smart-UPS C SMC2000I-2U,,,11.08.2022,11:57:26
1433,APC,Smart-UPS C SMC1000I-2U,,,11.08.2022,11:57:26
1434,PowerCom,Smart King RT SRT-3000A LCD,,,11.08.2022,11:57:26
1435,ИБП SunWind SW850,None,2750,2669,11.08.2022,11:57:26
1436,Ippon,Back Basic 650S Euro,3050,,11.08.2022,11:57:26
1437,Ippon,Back Basic 650 Euro,2790,,11.08.2022,11:57:26
1438,Ippon,Back Basic 850 Euro,3590,,11.08.2022,11:57:26
1439,Ippon,Back Basic 650,2490,,11.08.2022,11:57:26
1440,ИБП SunWind SW650,None,2250,2209,11.08.2022,11:57:26
1441,PowerCom,Raptor RPT-600A EURO,2960,2889,11.08.2022,11:57:26
1442,ИБП SunWind SW1200 LCD,None,5700,5539,11.08.2022,11:57:26
1443,Ippon,Back Basic 850S Euro,3790,3660,11.08.2022,11:57:26
1444,PowerCom,Raptor RPT-800A EURO,3090,,11.08.2022,11:57:26
